Ticker,Stock Name,Trade Date,Trade Time,Trade Size,Execution Time (ms),Trade Direction, Trade Price ,Exchange,Order type
AAPL,Apple Inc.,12/14/2023,14:25:45,631,186,BUY,$180.68 ,NASDAQ,MKT
CAT,Caterpillar Inc.,1/5/2024,13:28:58,459,431,SELL,$212.18 ,NYSE,MKT
CAT,Caterpillar Inc.,1/8/2024,14:17:55,858,419,SELL,$196.69 ,NYSE,MKT
JPM,JP Morgan Chase & Co.,12/13/2023,12:42:31,728,742,SELL,$123.35 ,NYSE,MKT
JPM,JP Morgan Chase & Co.,12/29/2023,11:14:03,348,785,BUY,$147.23 ,NYSE,MKT
CAT,Caterpillar Inc.,1/10/2024,10:18:59,191,885,BUY,$213.28 ,NYSE,MKT
CAT,Caterpillar Inc.,1/17/2024,9:14:00,509,839,BUY,$195.20 ,NYSE,MKT
CAT,Caterpillar Inc.,1/5/2024,12:20:44,81,439,SELL,$226.72 ,NYSE,MKT
AAPL,Apple Inc.,12/21/2023,12:43:34,346,295,BUY,$189.63 ,NASDAQ,MKT
JPM,JP Morgan Chase & Co.,1/12/2024,12:58:42,516,504,BUY,$116.52 ,NYSE,MKT
CAT,Caterpillar Inc.,12/15/2023,12:13:11,122,731,SELL,$242.46 ,NYSE,MKT
JPM,JP Morgan Chase & Co.,12/18/2023,11:41:25,246,189,BUY,$144.46 ,NYSE,MKT
CAT,Caterpillar Inc.,12/26/2023,10:45:46,657,283,SELL,$205.53 ,NYSE,MKT
AAPL,Apple Inc.,12/13/2023,9:30:54,735,325,BUY,$147.49 ,NASDAQ,MKT
JPM,JP Morgan Chase & Co.,1/10/2024,13:18:39,864,716,BUY,$137.27 ,NYSE,MKT
AAPL,Apple Inc.,1/2/2024,9:47:07,719,652,SELL,$152.99 ,NASDAQ,MKT
AAPL,Apple Inc.,1/1/2024,15:17:48,342,484,BUY,$181.00 ,NASDAQ,MKT
JPM,JP Morgan Chase & Co.,1/16/2024,9:28:59,948,193,BUY,$117.27 ,NYSE,MKT
JPM,JP Morgan Chase & Co.,1/18/2024,12:29:09,321,477,BUY,$106.03 ,NYSE,MKT
AAPL,Apple Inc.,12/29/2023,14:46:43,791,950,SELL,$164.57 ,NASDAQ,MKT
JPM,JP Morgan Chase & Co.,12/20/2023,15:31:38,646,560,BUY,$140.86 ,NYSE,MKT
CAT,Caterpillar Inc.,12/27/2023,10:11:21,191,436,SELL,$177.55 ,NYSE,MKT
JPM,JP Morgan Chase & Co.,12/20/2023,14:05:01,288,428,BUY,$105.58 ,NYSE,MKT
CAT,Caterpillar Inc.,1/9/2024,15:00:29,988,666,SELL,$204.68 ,NYSE,MKT
AAPL,Apple Inc.,12/22/2023,9:19:22,944,145,SELL,$181.07 ,NASDAQ,MKT
JPM,JP Morgan Chase & Co.,12/14/2023,9:13:35,343,373,BUY,$110.51 ,NYSE,MKT
CAT,Caterpillar Inc.,1/19/2024,14:48:37,419,294,BUY,$182.36 ,NYSE,MKT
AAPL,Apple Inc.,12/27/2023,12:14:39,725,103,BUY,$159.07 ,NASDAQ,MKT
JPM,JP Morgan Chase & Co.,1/2/2024,12:07:16,788,374,BUY,$110.81 ,NYSE,MKT
JPM,JP Morgan Chase & Co.,12/22/2023,15:25:13,148,898,SELL,$143.72 ,NYSE,MKT
AAPL,Apple Inc.,12/13/2023,14:56:21,380,512,BUY,$145.41 ,NASDAQ,MKT
CAT,Caterpillar Inc.,12/14/2023,10:59:26,169,421,SELL,$210.92 ,NYSE,MKT
JPM,JP Morgan Chase & Co.,1/22/2024,11:28:28,911,902,SELL,$115.74 ,NYSE,MKT
JPM,JP Morgan Chase & Co.,1/4/2024,11:19:35,308,805,BUY,$110.61 ,NYSE,MKT
AAPL,Apple Inc.,1/12/2024,14:33:22,589,453,SELL,$181.12 ,NASDAQ,MKT
JPM,JP Morgan Chase & Co.,1/18/2024,11:43:36,625,585,BUY,$111.09 ,NYSE,MKT
CAT,Caterpillar Inc.,12/21/2023,14:45:11,226,511,SELL,$247.21 ,NYSE,MKT
AAPL,Apple Inc.,12/28/2023,14:42:16,512,955,SELL,$176.41 ,NASDAQ,MKT
JPM,JP Morgan Chase & Co.,1/23/2024,13:55:26,614,769,SELL,$119.00 ,NYSE,MKT
CAT,Caterpillar Inc.,1/16/2024,12:29:10,596,874,SELL,$241.11 ,NYSE,MKT
JPM,JP Morgan Chase & Co.,12/26/2023,10:32:22,669,379,SELL,$134.80 ,NYSE,MKT
CAT,Caterpillar Inc.,12/14/2023,13:58:57,56,186,SELL,$222.92 ,NYSE,MKT
AAPL,Apple Inc.,1/10/2024,9:59:45,150,331,SELL,$156.90 ,NASDAQ,MKT
CAT,Caterpillar Inc.,1/2/2024,11:37:14,652,489,SELL,$173.89 ,NYSE,MKT
CAT,Caterpillar Inc.,1/22/2024,14:17:18,828,563,BUY,$169.39 ,NYSE,MKT
AAPL,Apple Inc.,1/3/2024,9:50:15,359,254,SELL,$186.81 ,NASDAQ,MKT
JPM,JP Morgan Chase & Co.,12/12/2023,13:20:50,962,253,SELL,$131.02 ,NYSE,MKT
CAT,Caterpillar Inc.,1/18/2024,10:39:04,155,703,BUY,$161.40 ,NYSE,MKT
CAT,Caterpillar Inc.,12/25/2023,15:29:01,207,833,SELL,$248.37 ,NYSE,MKT
CAT,Caterpillar Inc.,1/8/2024,13:50:39,499,594,BUY,$205.09 ,NYSE,MKT
JPM,JP Morgan Chase & Co.,1/10/2024,10:22:08,497,280,SELL,$118.22 ,NYSE,MKT
JPM,JP Morgan Chase & Co.,12/22/2023,11:15:59,348,733,BUY,$159.57 ,NYSE,MKT
CAT,Caterpillar Inc.,1/17/2024,9:18:44,68,583,BUY,$200.00 ,NYSE,MKT
CAT,Caterpillar Inc.,12/18/2023,14:50:03,943,566,BUY,$176.95 ,NYSE,MKT
AAPL,Apple Inc.,12/20/2023,9:40:59,385,729,BUY,$143.98 ,NASDAQ,MKT
CAT,Caterpillar Inc.,12/28/2023,10:13:57,907,601,SELL,$205.13 ,NYSE,MKT
AAPL,Apple Inc.,12/25/2023,10:42:25,390,864,SELL,$173.15 ,NASDAQ,MKT
JPM,JP Morgan Chase & Co.,12/18/2023,15:10:50,777,806,SELL,$133.87 ,NYSE,MKT
CAT,Caterpillar Inc.,1/19/2024,10:15:48,522,653,SELL,$153.35 ,NYSE,MKT
CAT,Caterpillar Inc.,1/22/2024,13:59:24,986,144,BUY,$199.41 ,NYSE,MKT
JPM,JP Morgan Chase & Co.,1/9/2024,12:54:30,430,809,SELL,$113.68 ,NYSE,MKT
AAPL,Apple Inc.,12/28/2023,12:26:42,292,683,SELL,$192.60 ,NASDAQ,MKT
AAPL,Apple Inc.,12/22/2023,9:18:40,173,107,BUY,$188.35 ,NASDAQ,MKT
AAPL,Apple Inc.,12/27/2023,9:41:42,752,223,SELL,$197.39 ,NASDAQ,MKT
CAT,Caterpillar Inc.,1/18/2024,13:39:33,617,905,SELL,$181.65 ,NYSE,MKT
JPM,JP Morgan Chase & Co.,12/28/2023,13:34:36,810,222,BUY,$117.29 ,NYSE,MKT
AAPL,Apple Inc.,12/29/2023,14:35:17,791,322,SELL,$160.89 ,NASDAQ,MKT
CAT,Caterpillar Inc.,1/3/2024,12:52:48,731,455,BUY,$212.55 ,NYSE,MKT
JPM,JP Morgan Chase & Co.,12/29/2023,9:33:06,522,837,BUY,$110.54 ,NYSE,MKT
JPM,JP Morgan Chase & Co.,1/11/2024,9:31:05,230,670,SELL,$156.14 ,NYSE,MKT
CAT,Caterpillar Inc.,1/23/2024,9:18:07,652,597,SELL,$191.84 ,NYSE,MKT
JPM,JP Morgan Chase & Co.,12/14/2023,9:38:33,869,542,SELL,$100.84 ,NYSE,MKT
JPM,JP Morgan Chase & Co.,12/13/2023,13:58:39,417,702,SELL,$139.23 ,NYSE,MKT
CAT,Caterpillar Inc.,12/20/2023,12:17:17,261,239,SELL,$173.28 ,NYSE,MKT
AAPL,Apple Inc.,12/13/2023,10:32:30,982,433,BUY,$155.51 ,NASDAQ,MKT
AAPL,Apple Inc.,1/3/2024,10:18:57,65,903,BUY,$150.74 ,NASDAQ,MKT
JPM,JP Morgan Chase & Co.,1/8/2024,11:12:47,734,573,SELL,$139.68 ,NYSE,MKT
JPM,JP Morgan Chase & Co.,1/15/2024,12:26:13,816,572,SELL,$131.30 ,NYSE,MKT
CAT,Caterpillar Inc.,12/12/2023,11:23:48,380,640,SELL,$232.61 ,NYSE,MKT
JPM,JP Morgan Chase & Co.,1/9/2024,9:25:13,109,889,BUY,$119.11 ,NYSE,MKT
AAPL,Apple Inc.,12/29/2023,10:48:33,84,762,BUY,$171.27 ,NASDAQ,MKT
CAT,Caterpillar Inc.,12/26/2023,13:16:40,376,195,SELL,$190.80 ,NYSE,MKT
CAT,Caterpillar Inc.,12/27/2023,13:57:48,167,274,SELL,$186.91 ,NYSE,MKT
CAT,Caterpillar Inc.,1/5/2024,15:17:39,419,941,BUY,$171.41 ,NYSE,MKT
AAPL,Apple Inc.,1/1/2024,14:21:02,871,577,SELL,$142.44 ,NASDAQ,MKT
CAT,Caterpillar Inc.,1/17/2024,9:13:49,684,806,SELL,$224.42 ,NYSE,MKT
CAT,Caterpillar Inc.,1/2/2024,14:46:23,602,794,BUY,$210.71 ,NYSE,MKT
JPM,JP Morgan Chase & Co.,1/17/2024,11:50:08,164,553,SELL,$143.69 ,NYSE,MKT
CAT,Caterpillar Inc.,1/1/2024,14:59:31,976,587,SELL,$227.65 ,NYSE,MKT
CAT,Caterpillar Inc.,1/15/2024,11:36:41,745,152,BUY,$197.24 ,NYSE,MKT
CAT,Caterpillar Inc.,1/10/2024,11:25:18,193,986,SELL,$175.35 ,NYSE,MKT
AAPL,Apple Inc.,1/8/2024,10:59:54,512,351,BUY,$188.26 ,NASDAQ,MKT
JPM,JP Morgan Chase & Co.,12/12/2023,10:59:53,916,380,SELL,$135.96 ,NYSE,MKT
AAPL,Apple Inc.,1/4/2024,11:21:26,52,527,BUY,$138.44 ,NASDAQ,MKT
AAPL,Apple Inc.,12/19/2023,11:27:52,359,534,BUY,$152.55 ,NASDAQ,MKT
AAPL,Apple Inc.,12/28/2023,14:42:07,430,789,BUY,$150.49 ,NASDAQ,MKT
CAT,Caterpillar Inc.,1/3/2024,15:18:21,664,381,BUY,$188.31 ,NYSE,MKT
CAT,Caterpillar Inc.,12/19/2023,12:45:13,476,294,BUY,$210.63 ,NYSE,MKT
CAT,Caterpillar Inc.,12/22/2023,15:18:22,397,155,SELL,$247.28 ,NYSE,MKT
AAPL,Apple Inc.,1/9/2024,10:15:14,434,862,SELL,$177.16 ,NASDAQ,MKT
JPM,JP Morgan Chase & Co.,1/9/2024,14:56:30,461,607,SELL,$133.99 ,NYSE,MKT
JPM,JP Morgan Chase & Co.,12/25/2023,10:43:16,315,308,BUY,$128.48 ,NYSE,MKT
CAT,Caterpillar Inc.,1/22/2024,15:37:54,549,231,SELL,$240.98 ,NYSE,MKT
CAT,Caterpillar Inc.,12/12/2023,10:33:08,413,606,SELL,$236.21 ,NYSE,MKT
CAT,Caterpillar Inc.,1/18/2024,10:00:52,625,693,BUY,$226.54 ,NYSE,MKT
CAT,Caterpillar Inc.,1/10/2024,11:06:06,797,434,BUY,$163.39 ,NYSE,MKT
CAT,Caterpillar Inc.,1/22/2024,11:18:26,314,513,SELL,$226.89 ,NYSE,MKT
JPM,JP Morgan Chase & Co.,12/18/2023,10:42:21,910,840,SELL,$151.35 ,NYSE,MKT
AAPL,Apple Inc.,12/28/2023,9:14:40,828,855,BUY,$139.03 ,NASDAQ,MKT
CAT,Caterpillar Inc.,12/12/2023,13:21:19,170,716,BUY,$189.39 ,NYSE,MKT
CAT,Caterpillar Inc.,12/12/2023,15:53:17,947,166,SELL,$239.32 ,NYSE,MKT
CAT,Caterpillar Inc.,1/22/2024,13:02:04,559,534,SELL,$152.80 ,NYSE,MKT
JPM,JP Morgan Chase & Co.,1/8/2024,12:45:26,352,729,BUY,$136.46 ,NYSE,MKT
AAPL,Apple Inc.,1/19/2024,12:58:25,560,630,SELL,$135.30 ,NASDAQ,MKT
JPM,JP Morgan Chase & Co.,12/29/2023,14:21:29,809,511,SELL,$101.11 ,NYSE,MKT
CAT,Caterpillar Inc.,12/20/2023,9:06:26,288,768,SELL,$220.73 ,NYSE,MKT
CAT,Caterpillar Inc.,12/15/2023,15:38:56,317,962,SELL,$176.09 ,NYSE,MKT
CAT,Caterpillar Inc.,1/2/2024,11:20:06,601,933,BUY,$160.55 ,NYSE,MKT
JPM,JP Morgan Chase & Co.,1/1/2024,10:41:19,199,935,SELL,$141.10 ,NYSE,MKT
JPM,JP Morgan Chase & Co.,12/12/2023,11:48:38,193,810,BUY,$127.75 ,NYSE,MKT
JPM,JP Morgan Chase & Co.,1/18/2024,14:14:02,545,652,BUY,$152.56 ,NYSE,MKT
AAPL,Apple Inc.,1/8/2024,9:53:06,945,229,SELL,$132.28 ,NASDAQ,MKT
JPM,JP Morgan Chase & Co.,1/15/2024,13:46:46,323,876,BUY,$113.38 ,NYSE,MKT
JPM,JP Morgan Chase & Co.,12/12/2023,10:34:28,76,538,BUY,$157.31 ,NYSE,MKT
JPM,JP Morgan Chase & Co.,1/2/2024,14:41:59,679,969,BUY,$135.70 ,NYSE,MKT
AAPL,Apple Inc.,12/15/2023,15:15:09,240,149,BUY,$144.27 ,NASDAQ,MKT
CAT,Caterpillar Inc.,1/23/2024,13:04:30,36,972,SELL,$210.85 ,NYSE,MKT
JPM,JP Morgan Chase & Co.,12/14/2023,12:20:53,971,487,BUY,$140.25 ,NYSE,MKT
AAPL,Apple Inc.,1/8/2024,15:08:38,780,129,SELL,$161.08 ,NASDAQ,MKT
AAPL,Apple Inc.,1/8/2024,9:00:25,296,571,BUY,$134.93 ,NASDAQ,MKT
CAT,Caterpillar Inc.,12/22/2023,12:18:41,745,612,BUY,$249.18 ,NYSE,MKT
CAT,Caterpillar Inc.,1/16/2024,9:47:27,442,225,SELL,$153.91 ,NYSE,MKT
AAPL,Apple Inc.,12/18/2023,10:28:33,673,946,SELL,$162.36 ,NASDAQ,MKT
CAT,Caterpillar Inc.,12/13/2023,9:38:33,640,317,SELL,$215.02 ,NYSE,MKT
CAT,Caterpillar Inc.,12/29/2023,14:58:38,595,726,BUY,$241.52 ,NYSE,MKT
CAT,Caterpillar Inc.,12/28/2023,14:12:48,60,484,BUY,$201.16 ,NYSE,MKT
JPM,JP Morgan Chase & Co.,12/26/2023,15:50:50,275,397,BUY,$136.77 ,NYSE,MKT
CAT,Caterpillar Inc.,12/25/2023,14:44:27,655,738,BUY,$157.91 ,NYSE,MKT
JPM,JP Morgan Chase & Co.,12/21/2023,14:00:30,337,528,BUY,$108.01 ,NYSE,MKT
CAT,Caterpillar Inc.,12/15/2023,14:07:01,448,285,SELL,$241.65 ,NYSE,MKT
CAT,Caterpillar Inc.,1/16/2024,11:11:36,509,706,BUY,$195.85 ,NYSE,MKT
CAT,Caterpillar Inc.,12/21/2023,14:37:33,871,677,SELL,$152.82 ,NYSE,MKT
AAPL,Apple Inc.,1/1/2024,14:52:54,959,423,BUY,$175.30 ,NASDAQ,MKT
AAPL,Apple Inc.,1/2/2024,9:16:12,289,852,SELL,$179.87 ,NASDAQ,MKT
CAT,Caterpillar Inc.,1/12/2024,13:08:15,509,393,SELL,$211.25 ,NYSE,MKT
JPM,JP Morgan Chase & Co.,1/17/2024,9:05:04,463,371,SELL,$144.92 ,NYSE,MKT
CAT,Caterpillar Inc.,1/12/2024,15:12:23,217,622,SELL,$170.99 ,NYSE,MKT
AAPL,Apple Inc.,1/10/2024,11:59:41,344,867,BUY,$136.51 ,NASDAQ,MKT
JPM,JP Morgan Chase & Co.,1/15/2024,14:45:45,176,538,BUY,$119.08 ,NYSE,MKT
AAPL,Apple Inc.,12/26/2023,9:55:06,577,988,BUY,$144.15 ,NASDAQ,MKT
JPM,JP Morgan Chase & Co.,1/22/2024,15:22:39,148,693,SELL,$101.25 ,NYSE,MKT
CAT,Caterpillar Inc.,1/4/2024,11:34:41,760,575,BUY,$228.38 ,NYSE,MKT
AAPL,Apple Inc.,1/23/2024,15:21:05,269,603,BUY,$196.75 ,NASDAQ,MKT
AAPL,Apple Inc.,12/14/2023,9:32:53,770,601,SELL,$172.35 ,NASDAQ,MKT
JPM,JP Morgan Chase & Co.,1/4/2024,14:22:27,664,542,BUY,$132.66 ,NYSE,MKT
CAT,Caterpillar Inc.,1/18/2024,9:18:20,972,849,BUY,$193.74 ,NYSE,MKT
JPM,JP Morgan Chase & Co.,12/22/2023,13:58:02,345,876,SELL,$112.00 ,NYSE,MKT
CAT,Caterpillar Inc.,12/22/2023,13:58:48,683,452,BUY,$191.16 ,NYSE,MKT
JPM,JP Morgan Chase & Co.,12/21/2023,12:41:48,756,896,SELL,$146.53 ,NYSE,MKT
AAPL,Apple Inc.,12/28/2023,14:38:02,625,460,SELL,$178.76 ,NASDAQ,MKT
CAT,Caterpillar Inc.,12/28/2023,10:51:22,703,528,SELL,$230.07 ,NYSE,MKT
JPM,JP Morgan Chase & Co.,1/10/2024,14:07:51,781,952,SELL,$155.74 ,NYSE,MKT
JPM,JP Morgan Chase & Co.,1/10/2024,14:27:38,502,539,SELL,$150.03 ,NYSE,MKT
CAT,Caterpillar Inc.,12/18/2023,10:37:37,384,887,SELL,$212.12 ,NYSE,MKT
CAT,Caterpillar Inc.,1/11/2024,13:37:10,545,552,BUY,$220.29 ,NYSE,MKT
AAPL,Apple Inc.,12/27/2023,15:06:28,202,625,SELL,$132.78 ,NASDAQ,MKT
JPM,JP Morgan Chase & Co.,12/14/2023,12:42:52,152,952,BUY,$121.25 ,NYSE,MKT
CAT,Caterpillar Inc.,1/4/2024,9:30:31,216,631,SELL,$185.99 ,NYSE,MKT
AAPL,Apple Inc.,1/16/2024,12:50:42,289,809,SELL,$193.33 ,NASDAQ,MKT
AAPL,Apple Inc.,12/28/2023,13:24:00,426,353,SELL,$164.91 ,NASDAQ,MKT
JPM,JP Morgan Chase & Co.,1/22/2024,12:17:06,622,477,BUY,$146.17 ,NYSE,MKT
AAPL,Apple Inc.,12/14/2023,11:03:01,708,349,BUY,$177.84 ,NASDAQ,MKT
CAT,Caterpillar Inc.,1/11/2024,10:00:16,824,928,SELL,$152.41 ,NYSE,MKT
CAT,Caterpillar Inc.,12/14/2023,11:36:34,671,276,SELL,$209.11 ,NYSE,MKT
AAPL,Apple Inc.,1/22/2024,9:36:04,975,742,SELL,$159.31 ,NASDAQ,MKT
JPM,JP Morgan Chase & Co.,1/1/2024,10:37:37,250,751,BUY,$126.27 ,NYSE,MKT
CAT,Caterpillar Inc.,12/25/2023,15:51:17,100,858,SELL,$210.65 ,NYSE,MKT
JPM,JP Morgan Chase & Co.,1/23/2024,12:51:06,748,822,SELL,$118.11 ,NYSE,MKT
CAT,Caterpillar Inc.,12/20/2023,11:37:33,462,838,SELL,$157.47 ,NYSE,MKT
CAT,Caterpillar Inc.,1/12/2024,13:13:51,663,870,SELL,$176.60 ,NYSE,MKT
JPM,JP Morgan Chase & Co.,1/22/2024,12:40:42,647,738,BUY,$120.80 ,NYSE,MKT
CAT,Caterpillar Inc.,12/26/2023,14:44:48,860,141,BUY,$176.91 ,NYSE,MKT
JPM,JP Morgan Chase & Co.,1/16/2024,10:46:54,661,865,SELL,$138.63 ,NYSE,MKT
JPM,JP Morgan Chase & Co.,12/18/2023,9:00:39,331,627,SELL,$114.28 ,NYSE,MKT
CAT,Caterpillar Inc.,12/29/2023,11:58:45,195,589,SELL,$188.69 ,NYSE,MKT
AAPL,Apple Inc.,12/13/2023,12:49:02,507,694,BUY,$140.68 ,NASDAQ,MKT
JPM,JP Morgan Chase & Co.,12/26/2023,10:17:48,376,869,SELL,$116.22 ,NYSE,MKT
CAT,Caterpillar Inc.,12/29/2023,11:58:39,909,212,SELL,$186.30 ,NYSE,MKT
JPM,JP Morgan Chase & Co.,12/18/2023,11:31:55,143,737,SELL,$106.10 ,NYSE,MKT
AAPL,Apple Inc.,12/19/2023,13:11:05,169,663,SELL,$166.60 ,NASDAQ,MKT
AAPL,Apple Inc.,12/25/2023,14:44:42,434,483,BUY,$165.89 ,NASDAQ,MKT
JPM,JP Morgan Chase & Co.,1/11/2024,15:17:49,441,172,BUY,$102.97 ,NYSE,MKT
AAPL,Apple Inc.,1/12/2024,12:52:44,415,873,SELL,$135.44 ,NASDAQ,MKT
AAPL,Apple Inc.,12/21/2023,9:58:04,830,961,BUY,$179.52 ,NASDAQ,MKT
JPM,JP Morgan Chase & Co.,1/1/2024,13:09:31,917,400,BUY,$129.65 ,NYSE,MKT
CAT,Caterpillar Inc.,1/4/2024,15:00:07,261,264,BUY,$172.47 ,NYSE,MKT
CAT,Caterpillar Inc.,12/27/2023,11:33:37,792,675,BUY,$205.44 ,NYSE,MKT
AAPL,Apple Inc.,12/25/2023,9:38:17,412,332,SELL,$158.47 ,NASDAQ,MKT
CAT,Caterpillar Inc.,12/21/2023,15:09:16,112,407,BUY,$248.15 ,NYSE,MKT
JPM,JP Morgan Chase & Co.,1/3/2024,11:25:13,832,828,BUY,$145.11 ,NYSE,MKT
JPM,JP Morgan Chase & Co.,12/12/2023,14:05:15,64,289,BUY,$158.24 ,NYSE,MKT
JPM,JP Morgan Chase & Co.,1/2/2024,13:24:12,79,644,BUY,$116.90 ,NYSE,MKT
JPM,JP Morgan Chase & Co.,12/15/2023,12:10:46,535,812,BUY,$152.16 ,NYSE,MKT
AAPL,Apple Inc.,1/18/2024,13:11:13,462,334,SELL,$159.57 ,NASDAQ,MKT
AAPL,Apple Inc.,1/19/2024,10:09:20,882,241,BUY,$173.63 ,NASDAQ,MKT
AAPL,Apple Inc.,1/3/2024,12:41:23,68,825,SELL,$157.06 ,NASDAQ,MKT
AAPL,Apple Inc.,12/25/2023,12:28:07,728,113,BUY,$197.73 ,NASDAQ,MKT
CAT,Caterpillar Inc.,12/12/2023,10:43:17,49,995,BUY,$181.01 ,NYSE,MKT
JPM,JP Morgan Chase & Co.,1/17/2024,11:08:25,467,439,SELL,$132.60 ,NYSE,MKT
AAPL,Apple Inc.,12/21/2023,11:51:22,860,461,BUY,$136.15 ,NASDAQ,MKT
CAT,Caterpillar Inc.,12/13/2023,12:29:49,633,891,BUY,$176.69 ,NYSE,MKT
JPM,JP Morgan Chase & Co.,1/4/2024,11:39:59,597,592,SELL,$127.66 ,NYSE,MKT
CAT,Caterpillar Inc.,1/8/2024,14:44:40,539,536,BUY,$210.94 ,NYSE,MKT
JPM,JP Morgan Chase & Co.,1/16/2024,9:50:29,209,751,BUY,$126.02 ,NYSE,MKT
JPM,JP Morgan Chase & Co.,1/2/2024,10:24:24,783,281,SELL,$116.81 ,NYSE,MKT
JPM,JP Morgan Chase & Co.,1/4/2024,11:07:50,111,435,SELL,$156.94 ,NYSE,MKT
JPM,JP Morgan Chase & Co.,1/16/2024,9:44:19,445,837,BUY,$152.63 ,NYSE,MKT
JPM,JP Morgan Chase & Co.,12/20/2023,13:02:01,224,142,BUY,$101.80 ,NYSE,MKT
JPM,JP Morgan Chase & Co.,12/22/2023,10:01:49,918,286,SELL,$120.55 ,NYSE,MKT
JPM,JP Morgan Chase & Co.,1/19/2024,10:23:23,24,384,SELL,$126.31 ,NYSE,MKT
JPM,JP Morgan Chase & Co.,12/14/2023,11:03:19,365,700,BUY,$150.64 ,NYSE,MKT
AAPL,Apple Inc.,1/1/2024,9:08:47,923,902,BUY,$186.19 ,NASDAQ,MKT
JPM,JP Morgan Chase & Co.,1/4/2024,14:13:20,60,124,BUY,$106.92 ,NYSE,MKT
AAPL,Apple Inc.,1/4/2024,15:11:38,459,119,BUY,$164.66 ,NASDAQ,MKT
AAPL,Apple Inc.,1/10/2024,11:55:14,754,216,SELL,$196.16 ,NASDAQ,MKT
JPM,JP Morgan Chase & Co.,1/11/2024,12:27:17,467,608,SELL,$115.64 ,NYSE,MKT
JPM,JP Morgan Chase & Co.,12/20/2023,11:07:18,306,173,SELL,$143.62 ,NYSE,MKT
CAT,Caterpillar Inc.,1/8/2024,11:39:59,531,811,BUY,$184.43 ,NYSE,MKT
CAT,Caterpillar Inc.,1/17/2024,15:13:56,788,225,SELL,$234.48 ,NYSE,MKT
AAPL,Apple Inc.,12/22/2023,14:30:42,77,679,BUY,$159.89 ,NASDAQ,MKT
AAPL,Apple Inc.,1/16/2024,15:33:06,301,279,BUY,$190.86 ,NASDAQ,MKT
JPM,JP Morgan Chase & Co.,1/8/2024,9:54:50,1000,509,BUY,$158.23 ,NYSE,MKT
CAT,Caterpillar Inc.,12/22/2023,14:33:20,341,995,BUY,$192.19 ,NYSE,MKT
AAPL,Apple Inc.,12/14/2023,9:19:37,826,699,SELL,$185.76 ,NASDAQ,MKT
JPM,JP Morgan Chase & Co.,12/25/2023,12:44:58,59,598,BUY,$156.05 ,NYSE,MKT
AAPL,Apple Inc.,12/28/2023,9:04:13,308,418,BUY,$179.14 ,NASDAQ,MKT
CAT,Caterpillar Inc.,1/17/2024,13:01:10,778,795,SELL,$175.66 ,NYSE,MKT
JPM,JP Morgan Chase & Co.,12/28/2023,11:04:31,666,418,SELL,$138.81 ,NYSE,MKT
JPM,JP Morgan Chase & Co.,1/4/2024,12:47:19,51,509,SELL,$156.41 ,NYSE,MKT
AAPL,Apple Inc.,1/12/2024,13:46:26,56,339,SELL,$148.94 ,NASDAQ,MKT
JPM,JP Morgan Chase & Co.,12/21/2023,14:43:04,144,262,BUY,$140.86 ,NYSE,MKT
JPM,JP Morgan Chase & Co.,1/11/2024,10:55:44,642,408,BUY,$153.56 ,NYSE,MKT
JPM,JP Morgan Chase & Co.,1/23/2024,15:29:39,890,668,BUY,$158.88 ,NYSE,MKT
AAPL,Apple Inc.,12/29/2023,13:35:30,786,843,SELL,$178.17 ,NASDAQ,MKT
CAT,Caterpillar Inc.,12/14/2023,11:26:06,247,642,BUY,$184.12 ,NYSE,MKT
JPM,JP Morgan Chase & Co.,1/8/2024,12:30:57,73,711,SELL,$157.19 ,NYSE,MKT
JPM,JP Morgan Chase & Co.,1/16/2024,11:50:34,556,272,BUY,$143.17 ,NYSE,MKT
AAPL,Apple Inc.,1/10/2024,14:47:57,65,202,SELL,$167.74 ,NASDAQ,MKT
CAT,Caterpillar Inc.,12/14/2023,11:00:37,417,594,BUY,$161.03 ,NYSE,MKT
AAPL,Apple Inc.,1/2/2024,15:30:31,948,191,SELL,$165.55 ,NASDAQ,MKT
CAT,Caterpillar Inc.,12/28/2023,14:46:34,306,354,SELL,$155.53 ,NYSE,MKT
AAPL,Apple Inc.,12/22/2023,9:38:41,996,644,BUY,$137.20 ,NASDAQ,MKT
AAPL,Apple Inc.,12/22/2023,14:46:05,414,244,BUY,$188.93 ,NASDAQ,MKT
JPM,JP Morgan Chase & Co.,1/11/2024,9:08:09,716,858,BUY,$128.76 ,NYSE,MKT
CAT,Caterpillar Inc.,12/15/2023,10:31:15,123,337,SELL,$177.53 ,NYSE,MKT
CAT,Caterpillar Inc.,12/12/2023,13:03:33,833,474,BUY,$227.71 ,NYSE,MKT
CAT,Caterpillar Inc.,1/19/2024,13:17:59,210,870,SELL,$195.59 ,NYSE,MKT
JPM,JP Morgan Chase & Co.,12/19/2023,11:52:54,636,327,SELL,$105.95 ,NYSE,MKT
AAPL,Apple Inc.,1/9/2024,9:52:45,301,860,SELL,$156.92 ,NASDAQ,MKT
JPM,JP Morgan Chase & Co.,12/20/2023,9:18:44,55,258,BUY,$122.73 ,NYSE,MKT
JPM,JP Morgan Chase & Co.,12/14/2023,10:24:03,231,215,SELL,$136.07 ,NYSE,MKT
CAT,Caterpillar Inc.,1/22/2024,9:42:13,481,864,SELL,$217.93 ,NYSE,MKT
